id,pred_frame,true_frame
758832|GCF_900205965.1|NZ_OAOF01000008.1_cds_WP_166432547.1_2932|0|3,3,3
507284|GCF_001648175.1|NZ_CP015243.1_cds_WP_064123938.1_3577|0|-2,-2,-2
737324|GCF_020555565.1|NZ_JAJCIV010000002.1_cds_WP_227079991.1_1276|0|2,2,2
252050|GCF_038066715.1|NZ_JBBUKT010000002.1_cds_WP_341404089.1_1641|0SS|-3,-3,-3
56099|None|NHSA01000058.1_cds_MBK5911801.1_1948|0|-2,-2,-2
112613|None|CP004372.1_cds_AHM04851.1_2378|0|3,3,3
876991|GCF_033343275.1|NZ_JAWPFJ010000008.1_cds_WP_313363530.1_272|0|2,2,2
664156|GCF_000736515.1|NZ_JDSI01000007.1_cds_WP_037359482.1_1453|0|1,1,1
725456|None|PIPY01000015.1_cds_RUO57328.1_710|0|3,3,3
251415|GCF_038066715.1|NZ_JBBUKT010000001.1_cds_WP_341402758.1_493|0|-2,-2,-2
16300|GCF_024532035.1|NZ_CP088266.1_cds_WP_012300092.1_2854|0|2,2,2
919916|None|JAAINW010000015.1_cds_NSE13687.1_564|0|-1,-1,-1
967921|GCF_022419205.1|NZ_JAJOZU010000003.1_cds_WP_240126206.1_1342|0|1,1,1
414166|GCF_021390335.1|NZ_JAJUXK010000006.1_cds_WP_215235193.1_4366|0S|-1,-1,-1
610224|GCF_000422645.1|NZ_AUGL01000034.1_cds_WP_028110703.1_3844|0|2,2,2
962476|None|JADYTY010000003.1_cds_MCF2600430.1_1487|0|2,2,2
716233|GCF_016899955.1|NZ_JACJJL010000001.1_cds_WP_205107024.1_1069|0|1,1,1
235470|None|QVLY01000004.1_cds_RGE86825.1_2339|0|-1,-1,-1
887440|None|GG770225.1_cds_EFG26479.2_558|0|1,1,1
293768|GCF_014698755.1|NZ_JACJTO010000025.1_cds_WP_190387915.1_1580|0S|1,1,1
257855|GCF_026184565.1|NZ_JAIWYJ010000001.1_cds_WP_103328057.1_120|0|2,2,2
834226|GCF_003402575.1|NZ_BGZJ01000001.1_cds_WP_116270419.1_1512|0|-3,-3,-3
715630|GCF_015356825.1|NZ_JAACYW010000045.1_cds_WP_194909078.1_7939|0|1,1,1
938893|GCF_000284015.1|NC_016943.1_cds_WP_014373959.1_32|0|-2,-2,-2
666008|None|AQQV01000001.1_cds_ORE88719.1_510|0S|2,2,2
37020|GCF_011764425.1|NZ_BLPF01000005.1_cds_Phou_RS50325_10225|0|-1,-2,-1
838085|GCF_004342725.1|NZ_SMCP01000008.1_cds_WP_198362761.1_1763|0|3,3,3
693018|GCF_018785505.1|NZ_WQPX01000222.1_cds_WP_215657523.1_1354|0|2,2,2
528512|GCF_003576155.1|NZ_QWEE01000103.1_cds_WP_119373029.1_1520|0|2,2,2
258972|GCF_004343035.1|NZ_SMCQ01000003.1_cds_WP_066448872.1_722|0|-2,-2,-2
425183|GCF_009363255.1|NZ_CP045318.1_cds_WP_152450327.1_2527|0S|-1,-1,-1
422854|GCF_035481675.1|NZ_JAYJJW010000001.1_cds_WP_324639464.1_907|0|3,3,3
301409|GCF_028327585.1|NZ_JAQMLR010000004.1_cds_WP_272107103.1_2420|0|1,1,1
98278|GCF_018128945.1|NZ_CP068393.1_cds_WP_093955974.1_563|0S|1,1,1
390940|None|BGZJ01000002.1_cds_GBO94440.1_1794|0|-2,-2,-2
747213|GCF_000971155.1|NZ_BBLX01000010.1_cds_WP_062299320.1_525|0|3,3,3
86342|None|MDUY01000001.1_cds_PIT12091.1_234|0S|-3,-3,-3
540802|GCF_039540695.1|NZ_BAABFF010000001.1_cds_WP_346076834.1_2072|0|2,2,2
436283|None|NBXE01000019.1_cds_RFA27395.1_1268|0|-1,-1,-1
33170|GCF_015903855.1|NZ_JACZDT010000005.1_cds_WP_144698350.1_3715|0|3,3,3
940979|GCF_000338295.1|NZ_ANMO01000163.1_cds_WP_008658403.1_3056|0S|2,2,2
119067|None|FNDK01000023.1_cds_SDI15009.1_1229|0S|1,1,1
309152|None|PIWO01000014.1_cds_PKE58514.1_367|0S|-2,-2,-2
273503|None|CP014267.1_cds_AMF84579.1_473|0|-2,-2,-2
399442|None|JANXKY010000002.1_cds_MDK1734015.1_636|0S|2,2,2
480990|None|CP097970.1_cds_URQ68003.1_1370|0S|1,1,1
313351|None|JANGBY010000014.1_cds_MCQ5151009.1_440|0|2,2,2
84980|None|CP102288.1_cds_UWP52593.1_267|0|2,2,2
997029|GCF_030372275.1|NZ_JAUDDJ010000007.1_cds_WP_289518826.1_2649|0S|1,1,1
772827|GCF_030815145.1|NZ_JAUSWJ010000001.1_cds_WP_266283537.1_3719|0|-2,-2,-2
61149|None|CP116498.1_cds_WMC17404.1_164|0|2,2,2
798106|GCF_002893245.1|NZ_NJHY01000002.1_cds_WP_102943292.1_853|0|-1,2,-1
575922|None|BMFC01000021.1_cds_GGC21801.1_4303|0|-1,-1,-1
932231|None|QRUX01000009.1_cds_RGS02350.1_2970|0|-3,-3,-3
571739|None|BMFC01000003.1_cds_GGB99756.1_1548|0SS|2,2,2
616619|None|JAHUTS010000002.1_cds_MBV7296951.1_1764|0S|-3,-3,-3
933839|GCF_003459645.1|NZ_QRWM01000012.1_cds_WP_003535336.1_511|0|3,3,3
898036|GCF_011761495.1|NZ_JAASRU010000011.1_cds_WP_167262855.1_2019|0|-2,-2,-2
379583|None|CP002659.1_cds_AEC02876.1_1634|0|-3,3,-3
266325|GCF_009810475.1|NZ_BLHI01000002.1_cds_WP_010874812.1_293|0|-1,-1,-1
519440|GCF_000472905.1|NZ_AXAR01000008.1_cds_WP_026964707.1_2974|0|-2,-2,-2
273671|None|CP014267.1_cds_AMF84617.1_516|0S|-1,-1,-1
161663|GCF_027925485.1|NZ_BSDX01000001.1_cds_WP_281756060.1_1946|0|1,1,1
542941|GCF_026427675.1|NZ_CP107525.1_cds_WP_239610840.1_378|0|1,1,1
849325|None|JAKNEW010000002.1_cds_MCG4854371.1_940|0S|1,1,1
799317|GCF_002893245.1|NZ_NJHY01000037.1_cds_WP_006276766.1_2759|0|3,3,3
961026|None|JADYTY010000030.1_cds_MCF2601725.1_1273|0SS|2,2,2
356733|GCF_902374375.1|NZ_CABKPU010000006.1_cds_WP_007561300.1_1693|0|2,2,2
353072|None|MVDP01000054.1_cds_OOX79238.1_396|0|-1,-1,-1
992811|GCF_028321695.1|NZ_JAQLXA010000006.1_cds_WP_195375750.1_1592|0|-2,-2,-2
410137|GCF_024448865.1|NZ_JAMOIF010000008.1_cds_WP_102837318.1_2183|0|-2,-2,-2
76695|GCF_002865465.1|NZ_NIHP01000029.1_cds_WP_017143792.1_1669|0|-1,-1,-1
133124|None|JAMPKD010000040.1_cds_MEP0760918.1_5072|0|-1,-1,-1
89705|GCF_020554535.1|NZ_JAJCHN010000029.1_cds_WP_009015747.1_1226|0|3,3,3
267714|GCF_009810475.1|NZ_BLHI01000004.1_cds_WP_010874566.1_472|0|1,1,1
854048|GCF_003576365.1|NZ_QWGS01000257.1_cds_WP_119435130.1_1991|0|-2,-2,-2
452679|GCF_024346195.1|NZ_JAGQCM010000047.1_cds_WP_255082663.1_2618|0|1,1,1
941209|GCF_000338295.1|NZ_ANMO01000272.1_cds_WP_315850974.1_5337|0|-2,-2,-2
951619|GCF_903994065.1|NZ_CAJEWA010000006.1_cds_WP_184281393.1_1087|0|-3,-3,-3
612297|GCF_004359705.1|NZ_SDQI01000005.1_cds_WP_133422109.1_1929|0S|-1,-1,-1
844705|GCF_900116565.1|NZ_FPCJ01000001.1_cds_WP_092458768.1_1093|0|1,1,1
90849|GCF_027213945.1|NZ_JAPWGW010000002.1_cds_WP_269402262.1_1774|0S|-3,-3,-3
278184|GCF_011250515.1|NZ_JAANOP010000004.1_cds_WP_205753263.1_1565|0|3,3,3
894633|None|CP070690.1_cds_UCG18108.1_1191|0S|1,1,1
662026|GCF_026898155.1|NZ_CP114029.1_cds_WP_268882971.1_1921|0S|-3,-3,-3
314980|None|LZPS01000013.1_cds_TQF54902.1_77|0|-3,-3,-3
988407|GCF_024648885.1|NZ_JANBBF010000010.1_cds_WP_258936945.1_2178|0S|-2,-2,-2
81206|GCF_002865465.1|NZ_NIHP01000009.1_cds_WP_009244445.1_3263|0|2,2,2
989090|None|JAJNGV010000001.1_cds_MCD2350322.1_353|0|-2,-2,-2
517998|None|VVZP01000007.1_cds_KAA5320377.1_3952|0SS|2,2,2
59687|None|CP116498.1_cds_WMC17525.1_84|0|-1,-1,-1
748426|GCF_000971155.1|NZ_BBLX01000005.1_cds_WP_228373046.1_1336|0S|-2,-2,-2
495183|None|JACOOR010000008.1_cds_MBC5660861.1_2744|0|1,1,1
319365|None|CP039766.1_cds_QHR20694.1_337|0S|2,2,2
57247|None|JBBGZH010000002.1_cds_MEJ5021225.1_3148|0S|3,3,3
370710|None|FRBS01000001.1_cds_SHL05428.1_637|0|2,2,2
935596|None|CZBE01000011.1_cds_CUP75356.1_1789|0S|-1,-1,-1
16657|None|JAKNIW010000001.1_cds_MCG4521732.1_42|0|1,1,1
520631|GCF_000515395.1|NZ_KI911782.1_cds_WP_026875909.1_2427|0|-2,-2,-2
794144|None|AWFC01000023.1_cds_RAN36988.1_829|0|-2,-2,-2
83230|None|CP039778.1_cds_QHR11998.1_21|0|1,-2,1
614060|GCF_029834475.1|NZ_CP122407.1_cds_QC826_RS05850_1159|0|1,1,1
773984|None|QOHG01000006.1_cds_RBY86908.1_3831|0S|-1,-1,-1
449280|GCF_014192335.1|NZ_JACHXU010000003.1_cds_WP_184302487.1_940|0SS|2,2,2
704029|None|VZBS01000030.1_cds_MQN97596.1_2682|0|1,1,1
489875|None|CP141041.1_cds_WQQ15898.1_506|0|2,2,2
690852|None|JBBNNJ010000026.1_cds_MEQ3171223.1_1807|0|-2,-3,-2
861634|GCF_963878285.1|NZ_CAWNWM010000028.1_cds_WP_158535189.1_4888|0|-1,-1,-1
926077|None|QZDC01000001.1_cds_MCW5233592.1_4164|0|1,1,1
198747|GCF_001932535.1|NZ_CP017810.1_cds_WP_075272551.1_86|0|1,1,1
437949|GCF_012720095.1|NZ_VNWM01000002.1_cds_WP_169545771.1_3014|0|2,2,2
313953|None|JANGBY010000026.1_cds_MCQ5151440.1_1020|0|-3,-3,-3
471187|None|JADBGC010000007.1_cds_MBE3010434.1_8105|0|-1,-1,-1
329374|None|BAAALH010000001.1_cds_GAA1118543.1_479|0|-1,-1,-1
44503|GCF_000238075.1|NZ_JH414505.1_cds_WP_009536858.1_1038|0|-1,-1,-1
15972|GCF_024532035.1|NZ_CP088266.1_cds_WP_012297974.1_2507|0|2,2,2
885214|GCF_020537925.1|NZ_JAJBNK010000014.1_cds_WP_117808779.1_930|0S|1,1,1
3616|None|MKIR01000004.1_cds_OFI50095.1_531|0|3,3,3
111307|None|CP107218.1_cds_UYJ16933.1_62|0|-3,-3,-3
656775|GCF_011682055.1|NZ_JAAQOM010000014.1_cds_WP_166861956.1_1706|0|-3,-3,-3
138263|None|VSFC01000062.1_cds_TYA52278.1_2253|0|1,1,1
667449|None|AQQV01000004.1_cds_ORE85459.1_2918|0S|1,1,1
528674|GCF_003576155.1|NZ_QWEE01000246.1_cds_WP_119373523.1_2359|0|1,1,1
235690|None|QVLY01000005.1_cds_RGE86182.1_2400|0|3,3,3
272866|None|CP014267.1_cds_AMF84412.1_292|0|-1,-1,-1
844383|GCF_900116565.1|NZ_FPCJ01000001.1_cds_WP_092457133.1_445|0|2,2,2
62906|GCF_900107465.1|NZ_FNQC01000005.1_cds_WP_019599487.1_2592|0|2,2,2
685165|GCF_001705635.1|NZ_MDGV01000011.1_cds_WP_068506328.1_2291|0S|1,1,1
780341|None|JAFMPP010000010.1_cds_MBO0663432.1_98|0|-1,-1,-1
494456|None|JACOOR010000001.1_cds_MBC5658526.1_364|0|-1,-1,-1
19136|GCF_039529795.1|NZ_BAAANM010000005.1_cds_WP_275806508.1_1826|0|-2,-2,-2
226505|None|QVLY01000001.1_cds_RGE89665.1_234|0|3,3,3
909872|GCF_009943805.1|NZ_CP039778.1_cds_WP_017532904.1_360|0|2,2,2
537167|GCF_025148285.1|NZ_CP102268.1_cds_WP_260042701.1_2631|0|-2,-2,-2
382044|GCF_030284695.1|NZ_JASUZX010000001.1_cds_WP_285958091.1_1211|0|3,3,3
60823|None|CP116498.1_cds_WMC17394.1_154|0|-1,-1,-1
730140|GCF_019083815.1|NZ_JAHRDT010000012.1_cds_WP_217421583.1_209|0|3,3,3
735646|None|JASOKU010000028.1_cds_MDK6831141.1_1283|0|-1,-1,-1
192632|None|SLWL01000002.1_cds_TCO15086.1_650|0|-3,-3,-3
155297|None|JAHYOO010000008.1_cds_MCE9066777.1_4285|0|3,3,3
478067|GCF_900107435.1|NZ_FNPZ01000001.1_cds_WP_092549254.1_749|0S|-2,-2,-2
456810|GCF_000381545.1|NZ_KB906673.1_cds_WP_139189584.1_395|0|1,1,1
269115|GCF_009810475.1|NZ_BLHI01000007.1_cds_WP_010874689.1_644|0|-1,-1,-1
926502|None|CP017810.1_cds_APR66894.1_1597|0|-3,-3,-3
387965|GCF_002027175.1|NZ_MWUI01000008.1_cds_WP_079328322.1_4045|0S|-3,-3,-3
369285|GCF_008630015.1|NZ_VWPJ01000036.1_cds_WP_150064170.1_2500|0|-2,-2,-2
409109|GCF_000015325.1|NC_008752.1_cds_WP_011793482.1_306|0S|3,3,3
997779|GCF_015549505.1|NZ_JADMYZ010000003.1_cds_WP_008861010.1_1104|0|2,2,2
55801|None|NHSA01000049.1_cds_MBK5911343.1_1485|0|-1,-1,-1
8814|None|QOHR01000012.1_cds_REC56357.1_595|0|-3,-3,-3
990154|GCF_020537905.1|NZ_JAJBNJ010000002.1_cds_WP_173829282.1_1251|0|-1,-1,-1
333973|GCF_023668705.1|NZ_JAMOXJ010000025.1_cds_WP_016271850.1_1918|0S|3,-3,3
871025|None|CP050848.1_cds_QNN23102.1_2522|0S|-1,-1,-1
568943|GCF_963899015.1|NZ_CAWQWL010000001.1_cds_WP_047257512.1_2857|0|-1,-1,-1
813914|GCF_024461385.1|NZ_JANFZP010000013.1_cds_WP_176350585.1_576|0S|-3,-3,-3
390036|None|BGZJ01000001.1_cds_GBO93146.1_500|0|-2,-2,-2
169479|GCF_003471195.1|NZ_QRIN01000015.1_cds_WP_118200510.1_650|0S|-3,-3,-3
176291|GCF_018860285.1|NZ_JAHKPC010000040.1_cds_WP_215963394.1_108|0|-3,-3,-3
792048|None|CP113162.1_cds_WEF50236.1_1725|0|-3,-3,-3
707665|GCF_014895535.1|NZ_JADBID010000001.1_cds_WP_091277972.1_7093|0S|2,2,2
843601|None|RHRN01000009.1_cds_RRW14061.1_3932|0S|3,3,3
652600|GCF_003478085.1|NZ_QUES01000039.1_cds_WP_182479285.1_4190|0|1,-1,1
826227|None|GL891982.1_cds_EGK01782.1_1930|0|3,3,3
849416|None|JAKNEW010000002.1_cds_MCG4854433.1_1002|0|-3,-3,-3
87210|None|MDUY01000059.1_cds_PIT06850.1_1976|0|-1,-1,-1
982416|None|CP068393.1_cds_QUC68346.1_1281|0|-2,1,-2
830893|None|FNWT01000002.1_cds_SEH42839.1_665|0|-1,-1,-1
912891|GCF_033100255.1|NZ_CP136923.1_cds_WP_306392288.1_3779|0S|1,1,1
830159|None|JRUN01000040.1_cds_KHD84859.1_1853|0|2,2,2
963674|None|JADYTY010000004.1_cds_MCF2600512.1_1675|0|1,1,1
528999|GCF_024171895.1|NZ_JAMTCQ010000008.1_cds_WP_253861919.1_181|0|-2,-2,-2
929184|None|QRUX01000010.1_cds_RGS02164.1_387|0|-1,-1,-1
635998|None|CP076020.1_cds_QWC00193.1_211|0S|-3,-3,-3
355615|None|QRMN01000051.1_cds_RHJ72414.1_3233|0|-1,-1,-1
206856|GCF_900142675.1|NZ_FRBS01000001.1_cds_WP_011246619.1_512|0|-1,-1,-1
102673|GCF_018128945.1|NZ_CP068393.1_cds_WP_093957637.1_2769|0|-2,2,-2
801341|GCF_040098005.1|NZ_JBBNNJ010000025.1_cds_WP_021750100.1_1790|0S|-2,-2,-2
33182|GCF_015903855.1|NZ_JACZDT010000005.1_cds_WP_197222839.1_3735|0|-3,-3,-3
27385|GCF_003049505.1|NZ_PYWN01000015.1_cds_WP_107838207.1_1075|0|-2,-2,-2
304909|GCF_025370715.1|NZ_JAMXEY010000001.1_cds_WP_261248003.1_1415|0|-2,-2,-2
827632|GCF_014712745.1|NZ_JACXRZ010000024.1_cds_WP_191054174.1_2401|0|-3,-3,-3
226131|None|QVLY01000001.1_cds_RGE89208.1_145|0|2,2,2
325306|GCF_902374315.1|NZ_CABKPP010000002.1_cds_WP_003507160.1_1116|0|-2,-2,-2
29417|GCF_000382125.1|NZ_KB907548.1_cds_WP_019669788.1_1669|0|-1,-1,-1
629614|None|JAAGKM010000028.1_cds_MBW1619151.1_1221|0|2,2,2
760836|None|JANGDO010000001.1_cds_MCQ5255744.1_165|0|-2,-2,-2
258091|GCF_026184565.1|NZ_JAIWYJ010000001.1_cds_WP_103327680.1_453|0|-3,-3,-3
953325|None|JADYTY010000011.1_cds_MCF2601031.1_108|0|1,1,1
156123|None|JAMZEA010000012.1_cds_MCP2341818.1_7143|0S|-2,-2,-2
430023|None|JBBNLE010000001.1_cds_MEQ3000500.1_954|0|1,1,1
990424|None|CP070743.1_cds_UCE63663.1_84|0S|2,2,2
750178|GCF_000971155.1|NZ_BBLX01000001.1_cds_WP_062295720.1_2542|0|1,1,1
95290|GCF_003313305.1|NZ_QMDO01000001.1_cds_WP_113672271.1_1359|0|-3,-3,-3
591598|None|BAAARU010000003.1_cds_GAA2277205.1_2067|0|-3,-3,-3
366876|None|CP121113.1_cds_WFE74592.1_3056|0|-3,-3,-3
41768|None|CP073801.1_cds_UTH04923.1_316|0|3,3,3
291164|GCF_014698755.1|NZ_JACJTO010000001.1_cds_WP_190386076.1_140|0|2,2,2
571614|None|BMFC01000002.1_cds_GGB99157.1_1477|0S|2,2,2
890628|GCF_014218805.1|NZ_JACJUV010000001.1_cds_WP_185231058.1_469|0|-2,-2,-2
825006|GCF_018771625.1|NZ_CP076323.1_cds_WP_304091434.1_1823|0SS|1,1,1
523449|None|JAQZDX010000001.1_cds_MDD7837516.1_131|0|2,2,2
140062|GCF_021532045.1|NZ_JADYUQ010000008.1_cds_WP_226973346.1_2854|0|-1,-1,-1
752301|GCF_013301065.1|NZ_JAAINV010000020.1_cds_WP_173815436.1_1221|0|-2,-2,-2
691583|GCF_009719425.1|NZ_WNCI01000004.1_cds_WP_008864023.1_1891|0|-1,-1,-1
26213|GCF_015234135.1|NZ_JADGIK010000008.1_cds_WP_194183633.1_2540|0|1,1,1
933064|None|BSDT01000001.1_cds_GLI40693.1_543|0|-1,-1,-1
421905|None|CP072598.1_cds_QTO54186.1_3304|0S|1,1,1
432267|None|CP137817.1_cds_WPB47928.1_1806|0|1,1,1
855105|GCF_025532145.1|NZ_ARXS01000010.1_cds_WP_014995021.1_494|0|-1,-1,-1
138316|None|VSFC01000062.1_cds_TYA52299.1_2275|0S|-1,-1,-1
492447|GCF_033539535.1|NZ_CP137817.1_cds_WP_173693944.1_2949|0S|-1,-1,-1
310708|None|PIWO01000026.1_cds_PKE57961.1_1149|0S|1,1,1
553213|GCF_013283115.1|NZ_WBXW01000001.1_cds_WP_173485450.1_151|0S|2,2,2
916527|None|JAUEIK010000012.1_cds_MDN0044361.1_591|0S|1,1,1
502568|GCF_019550935.1|NZ_JAHWCK010000006.1_cds_WP_220347059.1_3492|0|2,2,2
110406|None|JACXAE010000086.1_cds_MBD2775807.1_5562|0SSS|-2,-2,-2
873716|GCF_900454855.1|NZ_UGTJ01000001.1_cds_WP_115153511.1_1421|0|-1,-1,-1
129066|GCF_003206475.1|NZ_NKUE01000002.1_cds_WP_110096249.1_1521|0|1,1,1
593001|None|JAHOBC010000007.1_cds_MBV3130376.1_3371|0S|-1,-1,-1
555116|GCF_013283115.1|NZ_WBXW01000002.1_cds_WP_173485705.1_1250|0|3,3,3
919599|None|JAAINW010000011.1_cds_NSE13329.1_147|0|1,1,1
856642|GCF_025532145.1|NZ_ARXS01000026.1_cds_WP_262461896.1_2216|0|-1,-1,-1
60576|None|CP116498.1_cds_WMC17384.1_143|0|-3,-3,-3
863610|GCF_014196455.1|NZ_JACIDS010000002.1_cds_WP_183397848.1_1173|0|-1,-1,-1
360188|GCF_025149125.1|NZ_CP102272.1_cds_WP_007714986.1_1753|0|-3,-3,-3
831996|GCF_020166515.1|NZ_JAINZT010000002.1_cds_WP_224488374.1_504|0S|3,3,3
243948|GCF_022602235.1|NZ_JAKZKG010000003.1_cds_WP_214218486.1_1926|0S|3,3,3
569371|None|BMFC01000001.1_cds_GGB88234.1_103|0|1,1,1
97936|GCF_018128945.1|NZ_CP068393.1_cds_WP_093955783.1_350|0|-3,-3,-3
354087|None|MVDP01000059.1_cds_OOX78780.1_2052|0|1,1,1
887173|None|GG770226.1_cds_EFG26052.2_120|0|1,1,1
558114|GCF_013283115.1|NZ_WBXW01000006.1_cds_WP_173486828.1_2938|0S|3,3,3
592966|None|JAHOBC010000072.1_cds_MBV3132764.1_3226|0|3,3,3
122719|GCF_025685425.1|NZ_JAGTAS010000037.1_cds_WP_263416639.1_3432|0|3,-3,3
840336|None|JAENII010000001.1_cds_MBK1825529.1_1108|0S|-1,-1,-1
807314|GCF_013300085.1|NZ_JAAINH010000033.1_cds_WP_055195812.1_1723|0S|-2,-2,-2
916783|GCF_020561595.1|NZ_JAJCNY010000001.1_cds_WP_227078251.1_241|0|3,3,3
655427|GCF_016804365.1|NZ_CP044434.1_cds_WP_203114238.1_1578|0|1,-1,1
58612|None|CP116498.1_cds_WMC17488.1_44|0|2,2,2
532321|GCF_024171895.1|NZ_JAMTCQ010000010.1_cds_WP_301297048.1_2539|0|2,2,2
273400|None|CP014267.1_cds_AMF84842.1_449|0|2,2,2
726638|None|PIPY01000003.1_cds_RUO62527.1_1148|0|1,-2,1
175403|None|JADKRS010000007.1_cds_MBF4619484.1_3056|0|3,3,3
317835|None|CP039766.1_cds_QHR20572.1_202|0S|1,1,1
474602|GCF_003439255.1|NZ_QSVB01000005.1_cds_WP_117606322.1_2475|0|3,3,3
95757|GCF_014287705.1|NZ_JACOOY010000002.1_cds_WP_186855354.1_476|0S|2,2,2
256584|None|JANFPI010000002.1_cds_MCX8996469.1_1309|0|-1,-1,-1
987117|None|JAPFBT010000002.1_cds_MEC4744523.1_1663|0S|-3,-3,-3
887069|GCF_900108495.1|NZ_FNWT01000006.1_cds_WP_159443975.1_1635|0S|-1,-1,-1
808211|GCF_000183185.1|NC_017509.1_cds_WP_014579673.1_214|0|1,1,1
710660|GCF_019702405.1|NZ_JAHHFP010000011.1_cds_WP_064481756.1_848|0|1,1,1
612963|None|JANFXQ010000007.1_cds_MCQ4671387.1_3542|0|-2,-2,-2
707157|GCF_014895535.1|NZ_JADBID010000001.1_cds_WP_091273134.1_4983|0|-2,-2,-2
62889|GCF_900107465.1|NZ_FNQC01000012.1_cds_WP_019598905.1_2443|0|-2,-1,-2
770788|None|CP102272.1_cds_UWO75158.1_4027|0|-3,-3,-3
134737|None|VSFC01000052.1_cds_TYA53032.1_629|0|-1,-1,-1
635413|None|CP076020.1_cds_QWC00086.1_97|0|2,2,2
39586|GCF_019904275.1|NZ_CP063204.1_cds_WP_223090346.1_99|0S|-1,-1,-1
411481|None|SIUB01000003.1_cds_TBN53646.1_1746|0|-2,-2,-2
366792|None|CP121113.1_cds_WFE74086.1_2541|0|-2,-2,-2
91182|GCF_027213945.1|NZ_JAPWGW010000005.1_cds_WP_269403283.1_2918|0|-2,-2,-2
970117|GCF_022511585.1|NZ_JAKWBN010000001.1_cds_WP_240873937.1_810|0S|-1,-1,-1
564536|GCF_008180855.1|NZ_VTEY01000003.1_cds_WP_148969131.1_2703|0S|-3,-3,-3
784083|GCF_036330325.1|NZ_JAZDRO010000002.1_cds_WP_330195820.1_1264|0|1,1,1
741160|GCF_039540275.1|NZ_BAABES010000019.1_cds_WP_197013731.1_6448|0|-3,-3,-3
829399|GCF_014042365.1|NZ_JACEZS010000002.1_cds_WP_182214340.1_2975|0SS|-2,-2,-2
126457|None|FNQC01000002.1_cds_SDY67750.1_427|0|3,-3,3
679068|None|JAGFNY010000050.1_cds_MBW7571076.1_1804|0|-3,-3,-3
920102|None|JAAINW010000018.1_cds_NSE13894.1_775|0SS|-3,-3,-3
259357|GCF_004343035.1|NZ_SMCQ01000012.1_cds_WP_132226379.1_1794|0S|1,1,1
686337|GCF_001705635.1|NZ_MDGV01000016.1_cds_WP_139113544.1_3938|0S|1,-1,1
8282|None|CP002188.1_cds_ADR24994.1_625|0|-1,-1,-1
860491|None|JAQTIQ010000005.1_cds_MDD1366147.1_275|0|1,-2,1
143858|None|CP141026.1_cds_WQQ03928.1_727|0|1,1,1
31193|GCF_015903855.1|NZ_JACZDT010000002.1_cds_WP_197221444.1_1420|0|-3,-3,-3
522709|None|NBAX01000004.1_cds_PNP95153.1_1406|0|-2,-2,-2
337520|None|CAQM01000912.1_cds_CCQ64575.1_4984|0S|-1,-1,-1
904037|None|JANBBF010000011.1_cds_MCR3735560.1_2924|0S|1,1,1
933040|None|BSDT01000001.1_cds_GLI40522.1_372|0|1,1,1
495323|GCF_029222905.1|NZ_JARHUE010000002.1_cds_WP_275814115.1_910|0S|3,3,3
830956|None|FNWT01000002.1_cds_SEH43989.1_739|0|1,1,1
597141|GCF_027923465.1|NZ_BRLB01000009.1_cds_WP_281816610.1_2926|0|2,2,2
867880|GCF_014196455.1|NZ_JACIDS010000005.1_cds_WP_183400921.1_4281|0|2,2,2
765581|None|JAFFOB010000008.1_cds_MBM9593894.1_3618|0|3,3,3
331485|GCF_025138255.1|NZ_CP080780.1_cds_WP_259790444.1_1534|0|-1,-1,-1
228435|None|QVLY01000010.1_cds_RGE84939.1_686|0|1,1,1
900880|None|CP022987.1_cds_QAA94324.1_2182|0|-3,-3,-3
235335|None|QVLY01000004.1_cds_RGE86804.1_2311|0S|2,-1,2
905620|GCF_037056955.1|NZ_CP124281.1_cds_WP_055335843.1_1015|0|3,3,3
39292|None|MEIJ01000027.1_cds_PIT32693.1_1514|0|1,1,1
423491|None|CP070727.1_cds_UCF04242.1_1950|0|-3,-2,-3
933132|None|BSDT01000001.1_cds_GLI41261.1_1111|0S|-1,-1,-1
746908|GCF_000971155.1|NZ_BBLX01000012.1_cds_WP_062299619.1_330|0|-3,-3,-3
216539|None|JAZARE010000011.1_cds_MED5621950.1_4335|0|2,2,2
465904|GCF_002777875.1|NZ_MEIW01000128.1_cds_WP_100117229.1_2175|0S|-1,1,-1
1327|GCF_016583725.1|NZ_NRRT01000026.1_cds_WP_200228882.1_2305|0|3,3,3
789352|GCF_027498055.1|NZ_CP114976.1_cds_WP_269818458.1_254|0|-3,-3,-3
950140|GCF_003581425.1|NZ_QXTG01000001.1_cds_WP_267899778.1_488|0|1,1,1
427182|GCF_015831345.1|NZ_JADWYS010000001.1_cds_WP_231402376.1_1752|0|-1,-1,-1
170531|GCF_003471195.1|NZ_QRIN01000027.1_cds_WP_118200858.1_1333|0S|3,3,3
621074|None|ANMO01000024.1_cds_EMB18883.1_423|0SSS|1,1,1
542476|GCF_026427675.1|NZ_CP107525.1_cds_WP_154221502.1_179|0|-3,-3,-3
949915|GCF_002118285.1|NZ_MTSY01000002.1_cds_WP_085908834.1_1765|0|-1,-1,-1
795474|GCF_028368535.1|NZ_JAQNCF010000024.1_cds_WP_173686647.1_1054|0|1,1,1
771653|GCF_030815145.1|NZ_JAUSWJ010000001.1_cds_WP_266281111.1_950|0|3,3,3
145902|GCF_949820635.1|NZ_CATKVW010000001.1_cds_WP_293537837.1_2078|0|2,2,2
